sub_idx,Group,Trial_idx,Outcome,Choice_t,Correct,winstay_t1,winstay_t2,winstay_t3,winstay_t4
32,2,129,0,1,0,0,0,0,1
32,2,130,0,0,1,0,0,0,0
32,2,131,0,1,0,-0,0,0,0
32,2,132,0,1,0,0,-0,0,0
32,2,133,1,0,1,0,0,-0,0
32,2,134,1,0,1,-1,0,0,-0
32,2,135,0,0,1,-1,-1,0,0
32,2,136,1,1,0,-0,-1,-1,0
32,2,137,0,1,0,1,-0,-1,-1
32,2,138,0,1,0,0,1,-0,-1
32,2,139,0,1,0,0,0,1,-0
32,2,140,0,0,1,0,0,0,1
32,2,141,0,1,0,-0,0,0,0
32,2,142,1,0,1,0,-0,0,0
32,2,143,0,1,0,-1,0,-0,0
32,2,144,1,1,0,0,-1,0,-0
32,2,145,0,1,0,1,0,-1,0
32,2,146,1,0,1,0,1,0,-1
32,2,147,0,0,1,-1,0,1,0
32,2,148,1,1,0,-0,-1,0,1
32,2,149,0,1,0,1,-0,-1,0
32,2,150,0,1,0,0,1,-0,-1
32,2,151,0,1,0,0,0,1,-0
32,2,152,1,0,1,0,0,0,1
32,2,153,1,0,1,-1,0,0,0
32,2,154,1,0,1,-1,-1,0,0
32,2,155,1,1,0,-1,-1,-1,0
32,2,156,1,0,1,1,-1,-1,-1
32,2,157,1,0,1,-1,1,-1,-1
32,2,158,0,1,0,-1,-1,1,-1
32,2,159,0,1,0,0,-1,-1,1
32,2,160,1,0,1,0,0,-1,-1
33,2,1,0,0,1,NaN,NaN,NaN,NaN
33,2,2,0,0,0,-0,NaN,NaN,NaN
33,2,3,0,1,0,NaN,-0,NaN,NaN
33,2,4,0,1,0,0,NaN,-0,NaN
33,2,5,1,0,1,0,0,NaN,-0
33,2,6,1,0,1,-1,0,0,NaN
33,2,7,1,0,1,-1,-1,0,0
33,2,8,1,0,1,-1,-1,-1,0
33,2,9,1,0,1,-1,-1,-1,-1
33,2,10,0,0,1,-1,-1,-1,-1
33,2,11,1,0,1,-0,-1,-1,-1
33,2,12,1,0,1,-1,-0,-1,-1
33,2,13,1,0,1,-1,-1,-0,-1
33,2,14,0,0,1,-1,-1,-1,-0
33,2,15,1,0,1,-0,-1,-1,-1
33,2,16,1,0,1,-1,-0,-1,-1
33,2,17,1,0,1,-1,-1,-0,-1
33,2,18,0,0,1,-1,-1,-1,-0
33,2,19,1,0,1,-0,-1,-1,-1
33,2,20,1,0,1,-1,-0,-1,-1
33,2,21,1,0,1,-1,-1,-0,-1
33,2,22,1,0,1,-1,-1,-1,-0
33,2,23,0,0,1,-1,-1,-1,-1
33,2,24,1,1,0,-0,-1,-1,-1
33,2,25,1,1,0,1,-0,-1,-1
33,2,26,1,0,1,1,1,-0,-1
33,2,27,1,0,1,-1,1,1,-0
33,2,28,1,0,1,-1,-1,1,1
33,2,29,1,0,1,-1,-1,-1,1
33,2,30,0,1,0,-1,-1,-1,-1
33,2,31,1,0,1,0,-1,-1,-1
33,2,32,1,0,1,-1,0,-1,-1
33,2,33,0,0,1,-1,-1,0,-1
33,2,34,1,0,1,-0,-1,-1,0
33,2,35,1,0,1,-1,-0,-1,-1
33,2,36,1,0,1,-1,-1,-0,-1
33,2,37,1,0,1,-1,-1,-1,-0
33,2,38,1,0,1,-1,-1,-1,-1
33,2,39,1,0,1,-1,-1,-1,-1
33,2,40,0,0,1,-1,-1,-1,-1
33,2,41,0,0,1,-0,-1,-1,-1
33,2,42,0,0,1,-0,-0,-1,-1
33,2,43,0,0,1,-0,-0,-0,-1
33,2,44,1,0,1,-0,-0,-0,-0
33,2,45,1,0,1,-1,-0,-0,-0
33,2,46,0,0,1,-1,-1,-0,-0
33,2,47,0,1,0,-0,-1,-1,-0
33,2,48,1,0,1,0,-0,-1,-1
33,2,49,1,0,1,-1,0,-0,-1
33,2,50,1,0,1,-1,-1,0,-0
33,2,51,1,0,1,-1,-1,-1,0
33,2,52,1,0,1,-1,-1,-1,-1
33,2,53,1,0,1,-1,-1,-1,-1
33,2,54,1,0,1,-1,-1,-1,-1
33,2,55,1,0,1,-1,-1,-1,-1
33,2,56,0,0,0,-1,-1,-1,-1
33,2,57,1,0,0,-0,-1,-1,-1
33,2,58,0,0,0,-1,-0,-1,-1
33,2,59,0,0,0,-0,-1,-0,-1
33,2,60,0,1,1,-0,-0,-1,-0
33,2,61,0,0,0,0,-0,-0,-1
33,2,62,0,0,0,-0,0,-0,-0
33,2,63,0,0,0,-0,-0,0,-0
33,2,64,1,0,0,-0,-0,-0,0
33,2,65,0,0,0,-1,-0,-0,-0
33,2,66,0,1,1,-0,-1,-0,-0
33,2,67,1,0,0,0,-0,-1,-0
33,2,68,0,1,1,-1,0,-0,-1
33,2,69,0,0,0,0,-1,0,-0
33,2,70,0,0,0,-0,0,-1,0
33,2,71,0,1,0,-0,-0,0,-1
33,2,72,1,0,1,0,-0,-0,0
33,2,73,0,0,1,-1,0,-0,-0
33,2,74,1,0,1,-0,-1,0,-0
33,2,75,1,0,1,-1,-0,-1,0
33,2,76,1,0,1,-1,-1,-0,-1
33,2,77,1,0,1,-1,-1,-1,-0
33,2,78,1,0,1,-1,-1,-1,-1
33,2,79,0,0,1,-1,-1,-1,-1
33,2,80,1,0,1,-0,-1,-1,-1
33,2,81,1,0,1,-1,-0,-1,-1
33,2,82,0,0,1,-1,-1,-0,-1
33,2,83,1,0,1,-0,-1,-1,-0
33,2,84,1,0,1,-1,-0,-1,-1
33,2,85,0,0,1,-1,-1,-0,-1
33,2,86,1,0,1,-0,-1,-1,-0
33,2,87,1,0,1,-1,-0,-1,-1
33,2,88,1,0,1,-1,-1,-0,-1
33,2,89,1,0,1,-1,-1,-1,-0
33,2,90,1,0,1,-1,-1,-1,-1
33,2,91,0,0,0,-1,-1,-1,-1
33,2,92,0,0,0,-0,-1,-1,-1
33,2,93,0,0,0,-0,-0,-1,-1
33,2,94,0,0,0,-0,-0,-0,-1
33,2,95,0,1,1,-0,-0,-0,-0
33,2,96,1,1,1,0,-0,-0,-0
33,2,97,1,1,1,1,0,-0,-0
33,2,98,1,1,1,1,1,0,-0
33,2,99,1,1,1,1,1,1,0
33,2,100,1,1,1,1,1,1,1
33,2,101,1,1,1,1,1,1,1
33,2,102,1,1,1,1,1,1,1
33,2,103,1,1,1,1,1,1,1
33,2,104,0,1,1,1,1,1,1
33,2,105,1,1,1,0,1,1,1
33,2,106,0,1,0,1,0,1,1
33,2,107,0,1,0,0,1,0,1
33,2,108,1,1,0,0,0,1,0
33,2,109,0,1,0,1,0,0,1
33,2,110,0,1,0,0,1,0,0
33,2,111,0,1,0,0,0,1,0
33,2,112,1,0,1,0,0,0,1
33,2,113,1,0,1,-1,0,0,0
33,2,114,1,0,1,-1,-1,0,0
33,2,115,1,0,1,-1,-1,-1,0
33,2,116,0,0,1,-1,-1,-1,-1
33,2,117,1,0,1,-0,-1,-1,-1
33,2,118,1,0,1,-1,-0,-1,-1
33,2,119,0,0,1,-1,-1,-0,-1
33,2,120,0,0,1,-0,-1,-1,-0
33,2,121,1,1,0,-0,-0,-1,-1
33,2,122,0,1,0,1,-0,-0,-1
33,2,123,1,0,1,0,1,-0,-0
33,2,124,1,0,1,-1,0,1,-0
33,2,125,1,0,1,-1,-1,0,1
33,2,126,0,0,0,-1,-1,-1,0
33,2,127,0,0,0,-0,-1,-1,-1
33,2,128,0,0,0,-0,-0,-1,-1
33,2,129,1,0,0,-0,-0,-0,-1
33,2,130,1,1,1,-1,-0,-0,-0
33,2,131,1,1,1,1,-1,-0,-0
33,2,132,0,0,0,1,1,-1,-0
33,2,133,1,1,1,-0,1,1,-1
33,2,134,1,1,1,1,-0,1,1
33,2,135,1,1,1,1,1,-0,1
33,2,136,1,1,1,1,1,1,-0
33,2,137,1,1,1,1,1,1,1
33,2,138,1,1,1,1,1,1,1
33,2,139,1,1,1,1,1,1,1
33,2,140,1,1,1,1,1,1,1
33,2,141,0,0,0,1,1,1,1
33,2,142,0,0,0,-0,1,1,1
33,2,143,0,0,0,-0,-0,1,1
33,2,144,1,1,1,-0,-0,-0,1
33,2,145,0,0,0,1,-0,-0,-0
33,2,146,1,1,1,-0,1,-0,-0
33,2,147,1,1,1,1,-0,1,-0
33,2,148,1,1,1,1,1,-0,1
33,2,149,1,1,1,1,1,1,-0
33,2,150,1,1,1,1,1,1,1
33,2,151,0,1,1,1,1,1,1
33,2,152,1,1,1,0,1,1,1
33,2,153,0,1,1,1,0,1,1
33,2,154,1,1,1,0,1,0,1
33,2,155,1,1,1,1,0,1,0
33,2,156,0,0,0,1,1,0,1
33,2,157,0,1,1,-0,1,1,0
33,2,158,0,0,0,0,-0,1,1
33,2,159,1,1,1,-0,0,-0,1
33,2,160,1,1,1,1,-0,0,-0
34,2,1,0,0,0,NaN,NaN,NaN,NaN
34,2,2,1,1,1,-0,NaN,NaN,NaN
34,2,3,1,1,1,1,-0,NaN,NaN
34,2,4,1,1,1,1,1,-0,NaN
34,2,5,1,1,1,1,1,1,-0
34,2,6,0,1,1,1,1,1,1
34,2,7,0,0,0,0,1,1,1
34,2,8,1,1,1,-0,0,1,1
34,2,9,1,1,1,1,-0,0,1
34,2,10,1,1,1,1,1,-0,0
34,2,11,1,1,1,1,1,1,-0
34,2,12,1,1,1,1,1,1,1
34,2,13,1,1,1,1,1,1,1
34,2,14,1,1,1,1,1,1,1
34,2,15,1,1,1,1,1,1,1
34,2,16,1,1,1,1,1,1,1
34,2,17,1,1,1,1,1,1,1
34,2,18,1,1,1,1,1,1,1
34,2,19,1,1,1,1,1,1,1
34,2,20,1,1,1,1,1,1,1
34,2,21,0,1,1,1,1,1,1
34,2,22,0,1,1,0,1,1,1
34,2,23,1,0,0,0,0,1,1
34,2,24,0,0,0,-1,0,0,1
34,2,25,1,1,1,-0,-1,0,0
34,2,26,1,1,1,1,-0,-1,0
34,2,27,1,1,1,1,1,-0,-1
34,2,28,0,1,1,1,1,1,-0
34,2,29,1,1,1,0,1,1,1
34,2,30,0,1,1,1,0,1,1
34,2,31,1,1,1,0,1,0,1
34,2,32,1,1,1,1,0,1,0
34,2,33,0,1,1,1,1,0,1
34,2,34,0,0,0,0,1,1,0
34,2,35,1,1,1,-0,0,1,1
34,2,36,0,1,1,1,-0,0,1
34,2,37,1,1,1,0,1,-0,0
34,2,38,1,1,1,1,0,1,-0
34,2,39,1,1,1,1,1,0,1
34,2,40,1,1,1,1,1,1,0
34,2,41,0,1,1,1,1,1,1
34,2,42,1,1,1,0,1,1,1
34,2,43,1,1,1,1,0,1,1
34,2,44,1,1,1,1,1,0,1
34,2,45,0,1,1,1,1,1,0
34,2,46,0,1,1,0,1,1,1
34,2,47,1,1,1,0,0,1,1
34,2,48,1,1,1,1,0,0,1
34,2,49,1,1,1,1,1,0,0
34,2,50,0,1,1,1,1,1,0
34,2,51,1,1,1,0,1,1,1
34,2,52,1,1,1,1,0,1,1
34,2,53,1,0,0,1,1,0,1
34,2,54,1,0,0,-1,1,1,0
34,2,55,0,1,1,-1,-1,1,1
34,2,56,1,0,1,0,-1,-1,1
34,2,57,1,0,1,-1,0,-1,-1
34,2,58,1,0,1,-1,-1,0,-1
34,2,59,1,0,1,-1,-1,-1,0
34,2,60,1,0,1,-1,-1,-1,-1
34,2,61,1,0,1,-1,-1,-1,-1
34,2,62,1,0,1,-1,-1,-1,-1
34,2,63,1,0,1,-1,-1,-1,-1
34,2,64,1,0,1,-1,-1,-1,-1
34,2,65,1,0,1,-1,-1,-1,-1
34,2,66,1,0,1,-1,-1,-1,-1
34,2,67,1,0,1,-1,-1,-1,-1
34,2,68,1,0,1,-1,-1,-1,-1
34,2,69,1,0,1,-1,-1,-1,-1
34,2,70,1,0,1,-1,-1,-1,-1
34,2,71,0,0,0,-1,-1,-1,-1
34,2,72,0,0,0,-0,-1,-1,-1
34,2,73,0,0,0,-0,-0,-1,-1
34,2,74,1,1,1,-0,-0,-0,-1
34,2,75,1,1,1,1,-0,-0,-0
34,2,76,1,1,1,1,1,-0,-0
34,2,77,1,1,1,1,1,1,-0
34,2,78,1,1,1,1,1,1,1
34,2,79,1,1,1,1,1,1,1
34,2,80,1,1,1,1,1,1,1
34,2,81,1,1,1,1,1,1,1
34,2,82,1,1,1,1,1,1,1
34,2,83,1,1,1,1,1,1,1
34,2,84,1,1,1,1,1,1,1
34,2,85,1,1,1,1,1,1,1
34,2,86,1,1,1,1,1,1,1
34,2,87,0,1,1,1,1,1,1
34,2,88,0,0,0,0,1,1,1
34,2,89,0,1,1,-0,0,1,1
34,2,90,1,1,1,0,-0,0,1
34,2,91,1,1,0,1,0,-0,0
34,2,92,0,1,0,1,1,0,-0
34,2,93,0,1,0,0,1,1,0
34,2,94,1,0,1,0,0,1,1
34,2,95,0,0,1,-1,0,0,1
34,2,96,0,1,0,-0,-1,0,0
34,2,97,1,1,0,0,-0,-1,0
34,2,98,0,1,0,1,0,-0,-1
34,2,99,0,1,0,0,1,0,-0
34,2,100,1,0,1,0,0,1,0
34,2,101,1,0,1,-1,0,0,1
34,2,102,1,0,1,-1,-1,0,0
34,2,103,0,0,1,-1,-1,-1,0
34,2,104,1,0,1,-0,-1,-1,-1
34,2,105,1,0,1,-1,-0,-1,-1
34,2,106,0,0,0,-1,-1,-0,-1
34,2,107,1,1,1,-0,-1,-1,-0
34,2,108,0,0,0,1,-0,-1,-1
34,2,109,1,1,1,-0,1,-0,-1
34,2,110,1,1,1,1,-0,1,-0
34,2,111,0,1,1,1,1,-0,1
34,2,112,0,1,1,0,1,1,-0
34,2,113,0,0,0,0,0,1,1
34,2,114,0,1,1,-0,0,0,1
34,2,115,0,0,0,0,-0,0,0
34,2,116,1,1,1,-0,0,-0,0
34,2,117,0,0,0,1,-0,0,-0
34,2,118,1,1,1,-0,1,-0,0
34,2,119,1,1,1,1,-0,1,-0
34,2,120,0,0,0,1,1,-0,1
34,2,121,1,1,1,-0,1,1,-0
34,2,122,1,1,1,1,-0,1,1
34,2,123,1,0,0,1,1,-0,1
34,2,124,0,0,0,-1,1,1,-0
34,2,125,0,1,1,NaN,-1,1,1
34,2,126,0,1,0,0,NaN,-1,1
34,2,127,0,1,0,0,0,NaN,-1
34,2,128,0,1,0,0,0,0,NaN
34,2,129,1,0,1,0,0,0,0
34,2,130,1,0,1,-1,0,0,0
34,2,131,0,0,1,-1,-1,0,0
34,2,132,0,1,0,-0,-1,-1,0
34,2,133,0,1,0,0,-0,-1,-1
34,2,134,1,0,1,0,0,-0,-1
34,2,135,1,0,1,-1,0,0,-0
34,2,136,0,1,0,-1,-1,0,0
34,2,137,1,0,1,0,-1,-1,0
34,2,138,0,0,1,-1,0,-1,-1
34,2,139,0,1,0,-0,-1,0,-1
34,2,140,0,1,0,0,-0,-1,0
34,2,141,1,0,1,0,0,-0,-1
34,2,142,1,0,1,-1,0,0,-0
34,2,143,1,0,1,-1,-1,0,0
34,2,144,1,0,1,-1,-1,-1,0
34,2,145,0,0,1,-1,-1,-1,-1
34,2,146,0,1,0,-0,-1,-1,-1
34,2,147,0,1,0,0,-0,-1,-1
34,2,148,1,0,1,0,0,-0,-1
34,2,149,1,0,1,-1,0,0,-0
34,2,150,1,0,1,-1,-1,0,0
34,2,151,0,0,1,-1,-1,-1,0
34,2,152,1,1,0,-0,-1,-1,-1
34,2,153,0,1,0,1,-0,-1,-1
34,2,154,1,0,1,0,1,-0,-1
34,2,155,1,0,1,-1,0,1,-0
34,2,156,1,0,1,-1,-1,0,1
34,2,157,1,0,1,-1,-1,-1,0
34,2,158,1,0,1,-1,-1,-1,-1
34,2,159,0,0,0,-1,-1,-1,-1
34,2,160,1,0,1,NaN,-1,-1,-1
35,2,1,1,1,0,NaN,NaN,NaN,NaN
35,2,2,0,1,0,1,NaN,NaN,NaN
35,2,3,0,1,0,0,1,NaN,NaN
35,2,4,0,1,0,0,0,1,NaN
35,2,5,1,0,1,0,0,0,1
35,2,6,1,0,1,-1,0,0,0
35,2,7,1,0,1,-1,-1,0,0
35,2,8,1,0,1,-1,-1,-1,0
35,2,9,1,0,1,-1,-1,-1,-1
35,2,10,0,0,1,-1,-1,-1,-1
35,2,11,0,1,0,-0,-1,-1,-1
35,2,12,1,1,0,0,-0,-1,-1
35,2,13,0,1,0,1,0,-0,-1
35,2,14,1,0,1,0,1,0,-0
35,2,15,1,0,1,-1,0,1,0
35,2,16,0,0,1,-1,-1,0,1
35,2,17,1,1,0,-0,-1,-1,0
35,2,18,0,1,0,1,-0,-1,-1
35,2,19,1,0,1,0,1,-0,-1
35,2,20,0,0,1,-1,0,1,-0
35,2,21,0,1,0,-0,-1,0,1
35,2,22,1,0,1,0,-0,-1,0
35,2,23,1,0,1,-1,0,-0,-1
35,2,24,1,0,1,-1,-1,0,-0
35,2,25,1,0,1,-1,-1,-1,0
35,2,26,0,1,0,-1,-1,-1,-1
35,2,27,0,1,0,0,-1,-1,-1
35,2,28,1,0,1,0,0,-1,-1
35,2,29,0,1,0,-1,0,0,-1
35,2,30,0,1,0,0,-1,0,0
35,2,31,0,1,0,0,0,-1,0
35,2,32,1,1,0,0,0,0,-1
35,2,33,0,1,0,1,0,0,0
35,2,34,0,0,0,0,1,0,0
35,2,35,1,0,1,NaN,0,1,0
35,2,36,1,0,1,-1,NaN,0,1
35,2,37,0,1,0,-1,-1,NaN,0
35,2,38,0,1,0,0,-1,-1,NaN
35,2,39,1,1,0,0,0,-1,-1
35,2,40,0,1,0,1,0,0,-1
35,2,41,0,1,0,0,1,0,0
35,2,42,0,1,0,0,0,1,0
35,2,43,1,1,0,0,0,0,1
35,2,44,0,1,0,1,0,0,0
35,2,45,1,0,1,0,1,0,0
35,2,46,1,0,1,-1,0,1,0
35,2,47,0,0,1,-1,-1,0,1
35,2,48,1,1,0,-0,-1,-1,0
35,2,49,1,1,0,1,-0,-1,-1
35,2,50,1,1,0,1,1,-0,-1
35,2,51,0,1,0,1,1,1,-0
35,2,52,1,0,1,0,1,1,1
35,2,53,1,0,1,-1,0,1,1
35,2,54,0,0,1,-1,-1,0,1
35,2,55,0,1,0,-0,-1,-1,0
35,2,56,1,1,1,0,-0,-1,-1
35,2,57,1,1,1,1,0,-0,-1
35,2,58,1,1,1,1,1,0,-0
35,2,59,0,1,1,1,1,1,0
35,2,60,0,0,0,0,1,1,1
35,2,61,1,1,1,-0,0,1,1
35,2,62,0,1,1,1,-0,0,1
35,2,63,0,0,0,0,1,-0,0
35,2,64,0,0,0,-0,0,1,-0
35,2,65,0,0,0,-0,-0,0,1
35,2,66,1,1,1,-0,-0,-0,0
35,2,67,1,1,1,1,-0,-0,-0
35,2,68,1,1,1,1,1,-0,-0
35,2,69,1,1,1,1,1,1,-0
35,2,70,1,1,1,1,1,1,1
35,2,71,0,1,0,1,1,1,1
35,2,72,0,0,1,0,1,1,1
35,2,73,0,1,0,-0,0,1,1
35,2,74,1,0,1,0,-0,0,1
35,2,75,1,0,1,-1,0,-0,0
35,2,76,1,0,1,-1,-1,0,-0
35,2,77,0,1,0,-1,-1,-1,0
35,2,78,1,0,1,0,-1,-1,-1
35,2,79,1,0,1,-1,0,-1,-1
35,2,80,0,0,1,-1,-1,0,-1
35,2,81,1,1,0,-0,-1,-1,0
35,2,82,0,1,0,1,-0,-1,-1
35,2,83,1,0,1,0,1,-0,-1
35,2,84,0,0,1,-1,0,1,-0
35,2,85,0,1,0,-0,-1,0,1
35,2,86,1,0,1,0,-0,-1,0
35,2,87,0,0,1,-1,0,-0,-1
35,2,88,0,1,0,-0,-1,0,-0
35,2,89,1,0,1,0,-0,-1,0
35,2,90,1,0,1,-1,0,-0,-1
35,2,91,0,0,0,-1,-1,0,-0
35,2,92,0,0,0,-0,-1,-1,0
35,2,93,1,1,1,-0,-0,-1,-1
35,2,94,1,1,1,1,-0,-0,-1
35,2,95,0,0,0,1,1,-0,-0
35,2,96,1,1,1,-0,1,1,-0
35,2,97,0,1,1,1,-0,1,1
35,2,98,0,0,0,0,1,-0,1
35,2,99,1,1,1,-0,0,1,-0
35,2,100,1,1,1,1,-0,0,1
35,2,101,0,0,0,1,1,-0,0
35,2,102,1,1,1,-0,1,1,-0
35,2,103,1,1,1,1,-0,1,1
35,2,104,1,1,1,1,1,-0,1
35,2,105,0,1,1,1,1,1,-0
35,2,106,1,0,1,0,1,1,1
35,2,107,0,0,1,-1,0,1,1
35,2,108,0,1,0,-0,-1,0,1
35,2,109,1,0,1,0,-0,-1,0
35,2,110,1,0,1,-1,0,-0,-1
35,2,111,1,0,1,-1,-1,0,-0
35,2,112,1,0,1,-1,-1,-1,0
35,2,113,1,0,1,-1,-1,-1,-1
35,2,114,0,1,0,-1,-1,-1,-1
35,2,115,0,1,0,0,-1,-1,-1
35,2,116,0,0,1,0,0,-1,-1
35,2,117,1,1,0,-0,0,0,-1
35,2,118,0,1,0,1,-0,0,0
35,2,119,1,0,1,0,1,-0,0
35,2,120,1,0,1,-1,0,1,-0
35,2,121,1,0,1,-1,-1,0,1
35,2,122,1,0,1,-1,-1,-1,0
35,2,123,1,0,1,-1,-1,-1,-1
35,2,124,0,1,0,-1,-1,-1,-1
35,2,125,0,1,0,0,-1,-1,-1
35,2,126,0,0,0,0,0,-1,-1
35,2,127,1,1,1,-0,0,0,-1
35,2,128,0,1,1,1,-0,0,0
35,2,129,1,1,1,0,1,-0,0
35,2,130,0,1,1,1,0,1,-0
35,2,131,0,0,0,0,1,0,1
35,2,132,1,1,1,-0,0,1,0
35,2,133,0,1,1,1,-0,0,1
35,2,134,0,0,0,0,1,-0,0
35,2,135,1,1,1,-0,0,1,-0
35,2,136,1,1,1,1,-0,0,1
35,2,137,1,1,1,1,1,-0,0
35,2,138,1,1,1,1,1,1,-0
35,2,139,1,1,1,1,1,1,1
35,2,140,0,1,1,1,1,1,1
35,2,141,1,0,0,0,1,1,1
35,2,142,0,0,0,-1,0,1,1
35,2,143,1,1,1,-0,-1,0,1
35,2,144,0,1,1,1,-0,-1,0
35,2,145,1,0,0,0,1,-0,-1
35,2,146,0,0,0,-1,0,1,-0
35,2,147,1,1,1,-0,-1,0,1
35,2,148,1,1,1,1,-0,-1,0
35,2,149,1,1,1,1,1,-0,-1
35,2,150,0,1,1,1,1,1,-0
35,2,151,0,0,0,0,1,1,1
35,2,152,1,1,1,-0,0,1,1
35,2,153,1,1,1,1,-0,0,1
35,2,154,1,1,1,1,1,-0,0
35,2,155,1,1,1,1,1,1,-0
35,2,156,0,1,1,1,1,1,1
35,2,157,0,0,0,0,1,1,1
35,2,158,0,0,0,-0,0,1,1
35,2,159,1,1,1,-0,-0,0,1
35,2,160,1,1,1,1,-0,-0,0
36,2,1,0,0,1,NaN,NaN,NaN,NaN
36,2,2,0,1,0,-0,NaN,NaN,NaN
36,2,3,0,1,0,0,-0,NaN,NaN
36,2,4,0,0,1,0,0,-0,NaN
36,2,5,0,1,0,-0,0,0,-0
36,2,6,1,0,1,0,-0,0,0
36,2,7,0,0,1,-1,0,-0,0
36,2,8,0,0,1,-0,-1,0,-0
36,2,9,0,1,0,-0,-0,-1,0
36,2,10,1,0,1,0,-0,-0,-1
36,2,11,1,0,1,-1,0,-0,-0
36,2,12,1,0,1,-1,-1,0,-0
36,2,13,0,0,1,-1,-1,-1,0
36,2,14,0,1,0,-0,-1,-1,-1
36,2,15,1,0,1,0,-0,-1,-1
36,2,16,1,0,1,-1,0,-0,-1
36,2,17,1,0,1,-1,-1,0,-0
36,2,18,1,0,1,-1,-1,-1,0
36,2,19,0,0,1,-1,-1,-1,-1
36,2,20,1,1,0,-0,-1,-1,-1
36,2,21,0,1,0,1,-0,-1,-1
36,2,22,1,0,1,0,1,-0,-1
36,2,23,1,0,1,-1,0,1,-0
36,2,24,1,0,1,-1,-1,0,1
36,2,25,1,0,1,-1,-1,-1,0
36,2,26,1,0,1,-1,-1,-1,-1
36,2,27,1,0,1,-1,-1,-1,-1
36,2,28,1,0,1,-1,-1,-1,-1
36,2,29,1,0,1,-1,-1,-1,-1
36,2,30,1,0,1,-1,-1,-1,-1
36,2,31,0,0,1,-1,-1,-1,-1
36,2,32,0,1,0,-0,-1,-1,-1
36,2,33,1,0,1,0,-0,-1,-1
36,2,34,1,0,1,-1,0,-0,-1
36,2,35,1,0,1,-1,-1,0,-0
36,2,36,0,0,1,-1,-1,-1,0
36,2,37,1,0,1,-0,-1,-1,-1
36,2,38,1,0,1,-1,-0,-1,-1
36,2,39,0,0,1,-1,-1,-0,-1
36,2,40,1,0,1,-0,-1,-1,-0
36,2,41,1,0,1,-1,-0,-1,-1
36,2,42,1,0,1,-1,-1,-0,-1
36,2,43,1,0,1,-1,-1,-1,-0
36,2,44,0,0,1,-1,-1,-1,-1
36,2,45,0,0,1,-0,-1,-1,-1
36,2,46,1,0,1,-0,-0,-1,-1
36,2,47,1,0,1,-1,-0,-0,-1
36,2,48,1,0,1,-1,-1,-0,-0
36,2,49,1,0,1,-1,-1,-1,-0
36,2,50,1,0,1,-1,-1,-1,-1
36,2,51,1,0,1,-1,-1,-1,-1
36,2,52,1,0,1,-1,-1,-1,-1
36,2,53,1,0,1,-1,-1,-1,-1
36,2,54,1,0,1,-1,-1,-1,-1
36,2,55,1,0,1,-1,-1,-1,-1
36,2,56,0,0,0,-1,-1,-1,-1
36,2,57,0,1,1,-0,-1,-1,-1
36,2,58,0,0,0,0,-0,-1,-1
36,2,59,1,0,0,-0,0,-0,-1
36,2,60,0,0,0,-1,-0,0,-0
36,2,61,1,1,1,-0,-1,-0,0
36,2,62,1,1,1,1,-0,-1,-0
36,2,63,1,1,1,1,1,-0,-1
36,2,64,1,1,1,1,1,1,-0
36,2,65,1,1,1,1,1,1,1
36,2,66,0,1,1,1,1,1,1
36,2,67,0,0,0,0,1,1,1
36,2,68,1,1,1,-0,0,1,1
36,2,69,1,1,1,1,-0,0,1
36,2,70,1,1,1,1,1,-0,0
36,2,71,0,1,0,1,1,1,-0
36,2,72,1,0,1,0,1,1,1
36,2,73,1,0,1,-1,0,1,1
36,2,74,0,0,1,-1,-1,0,1
36,2,75,1,0,1,-0,-1,-1,0
36,2,76,1,0,1,-1,-0,-1,-1
36,2,77,1,0,1,-1,-1,-0,-1
36,2,78,1,0,1,-1,-1,-1,-0
36,2,79,0,0,1,-1,-1,-1,-1
36,2,80,1,0,1,-0,-1,-1,-1
36,2,81,0,0,1,-1,-0,-1,-1
36,2,82,1,0,1,-0,-1,-0,-1
36,2,83,0,0,1,-1,-0,-1,-0
36,2,84,1,0,1,-0,-1,-0,-1
36,2,85,0,0,1,-1,-0,-1,-0
36,2,86,0,0,1,-0,-1,-0,-1
36,2,87,0,1,0,-0,-0,-1,-0
36,2,88,1,0,1,0,-0,-0,-1
36,2,89,1,0,1,-1,0,-0,-0
36,2,90,1,0,1,-1,-1,0,-0
36,2,91,0,0,0,-1,-1,-1,0
36,2,92,0,0,0,-0,-1,-1,-1
36,2,93,1,1,1,-0,-0,-1,-1
36,2,94,0,1,1,1,-0,-0,-1
36,2,95,0,0,0,0,1,-0,-0
36,2,96,0,0,0,-0,0,1,-0
36,2,97,1,1,1,-0,-0,0,1
36,2,98,1,1,1,1,-0,-0,0
36,2,99,0,1,1,1,1,-0,-0
36,2,100,0,0,0,0,1,1,-0
36,2,101,1,0,0,-0,0,1,1
36,2,102,0,0,0,-1,-0,0,1
36,2,103,0,0,0,-0,-1,-0,0
36,2,104,0,0,0,-0,-0,-1,-0
36,2,105,1,1,1,-0,-0,-0,-1
36,2,106,0,1,0,1,-0,-0,-0
36,2,107,0,0,1,0,1,-0,-0
36,2,108,0,1,0,-0,0,1,-0
36,2,109,1,0,1,0,-0,0,1
36,2,110,0,0,1,-1,0,-0,0
36,2,111,1,0,1,-0,-1,0,-0
36,2,112,0,0,1,-1,-0,-1,0
36,2,113,1,0,1,-0,-1,-0,-1
